freesound_id,url,name,uploader,pack,licence_url,uploaded,description,checked
360018,https://freesound.org/people/MTG/sounds/360018/,Sax Baritone - A#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A# octave::2 midi note::34 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5305",2026-09-24
360019,https://freesound.org/people/MTG/sounds/360019/,Sax Baritone - B2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::B octave::2 midi note::35 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5306",2026-09-24
360020,https://freesound.org/people/MTG/sounds/360020/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5307",2026-09-24
360024,https://freesound.org/people/MTG/sounds/360024/,Sax Baritone - E3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::3 midi note::40 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5311",2026-09-24
360025,https://freesound.org/people/MTG/sounds/360025/,Sax Baritone - F3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5312",2026-09-24
360026,https://freesound.org/people/MTG/sounds/360026/,Sax Baritone - F#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::3 midi note::42 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5313",2026-09-24
360027,https://freesound.org/people/MTG/sounds/360027/,Sax Baritone - G3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5314",2026-09-24
360028,https://freesound.org/people/MTG/sounds/360028/,Sax Baritone - G#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5315",2026-09-24
360029,https://freesound.org/people/MTG/sounds/360029/,Sax Baritone - A3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5316",2026-09-24
360030,https://freesound.org/people/MTG/sounds/360030/,Sax Baritone - C2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::2 midi note::24 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5317",2026-09-24
360031,https://freesound.org/people/MTG/sounds/360031/,Sax Baritone - C#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::2 midi note::25 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5318",2026-09-24
360032,https://freesound.org/people/MTG/sounds/360032/,Sax Baritone - D2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::2 midi note::26 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5319",2026-09-24
360033,https://freesound.org/people/MTG/sounds/360033/,Sax Baritone - D#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::2 midi note::27 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5320",2026-09-24
360034,https://freesound.org/people/MTG/sounds/360034/,Sax Baritone - E2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::2 midi note::28 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5321",2026-09-24
360035,https://freesound.org/people/MTG/sounds/360035/,Sax Baritone - F2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::2 midi note::29 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5322",2026-09-24
360036,https://freesound.org/people/MTG/sounds/360036/,Sax Baritone - F#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::2 midi note::30 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5323",2026-09-24
360037,https://freesound.org/people/MTG/sounds/360037/,Sax Baritone - G2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::2 midi note::31 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5324",2026-09-24
360038,https://freesound.org/people/MTG/sounds/360038/,Sax Baritone - G#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::2 midi note::32 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5325",2026-09-24
360039,https://freesound.org/people/MTG/sounds/360039/,Sax Baritone - A2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::2 midi note::33 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5326",2026-09-24
360040,https://freesound.org/people/MTG/sounds/360040/,Sax Baritone - A#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A# octave::2 midi note::34 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5327",2026-09-24
360041,https://freesound.org/people/MTG/sounds/360041/,Sax Baritone - B2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::B octave::2 midi note::35 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5328",2026-09-24
360042,https://freesound.org/people/MTG/sounds/360042/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5329",2026-09-24
360043,https://freesound.org/people/MTG/sounds/360043/,Sax Baritone - C#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::3 midi note::37 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5330",2026-09-24
360044,https://freesound.org/people/MTG/sounds/360044/,Sax Baritone - D3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5331",2026-09-24
360045,https://freesound.org/people/MTG/sounds/360045/,Sax Baritone - D#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::3 midi note::39 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5332",2026-09-24
360046,https://freesound.org/people/MTG/sounds/360046/,Sax Baritone - E3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::3 midi note::40 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5333",2026-09-24
360047,https://freesound.org/people/MTG/sounds/360047/,Sax Baritone - F3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5334",2026-09-24
360048,https://freesound.org/people/MTG/sounds/360048/,Sax Baritone - F#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::3 midi note::42 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5335",2026-09-24
360049,https://freesound.org/people/MTG/sounds/360049/,Sax Baritone - G3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5336",2026-09-24
360050,https://freesound.org/people/MTG/sounds/360050/,Sax Baritone - G#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5337",2026-09-24
360051,https://freesound.org/people/MTG/sounds/360051/,Sax Baritone - A3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5338",2026-09-24
360052,https://freesound.org/people/MTG/sounds/360052/,Sax Baritone - C2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::2 midi note::24 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5339",2026-09-24
360053,https://freesound.org/people/MTG/sounds/360053/,Sax Baritone - C#2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::2 midi note::25 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5340",2026-09-24
360054,https://freesound.org/people/MTG/sounds/360054/,Sax Baritone - D2,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::2 midi note::26 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5341",2026-09-24
360240,https://freesound.org/people/MTG/sounds/360240/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5527",2026-09-24
360241,https://freesound.org/people/MTG/sounds/360241/,Sax Baritone - C#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::3 midi note::37 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5528",2026-09-24
360242,https://freesound.org/people/MTG/sounds/360242/,Sax Baritone - D3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D octave::3 midi note::38 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5529",2026-09-24
360243,https://freesound.org/people/MTG/sounds/360243/,Sax Baritone - D#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::D# octave::3 midi note::39 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5530",2026-09-24
360244,https://freesound.org/people/MTG/sounds/360244/,Sax Baritone - E3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::E octave::3 midi note::40 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5531",2026-09-24
360245,https://freesound.org/people/MTG/sounds/360245/,Sax Baritone - F3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F octave::3 midi note::41 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5532",2026-09-24
360246,https://freesound.org/people/MTG/sounds/360246/,Sax Baritone - F#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::F# octave::3 midi note::42 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5533",2026-09-24
360247,https://freesound.org/people/MTG/sounds/360247/,Sax Baritone - G3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G octave::3 midi note::43 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5534",2026-09-24
360248,https://freesound.org/people/MTG/sounds/360248/,Sax Baritone - G#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::G# octave::3 midi note::44 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5535",2026-09-24
360249,https://freesound.org/people/MTG/sounds/360249/,Sax Baritone - A3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::A octave::3 midi note::45 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5536",2026-09-24
360250,https://freesound.org/people/MTG/sounds/360250/,Sax Baritone - C3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C octave::3 midi note::36 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5537",2026-09-24
360251,https://freesound.org/people/MTG/sounds/360251/,Sax Baritone - C#3,MTG,20253 Sax Baritone single notes,http://creativecommons.org/licenses/by/3.0/,"September 18th, 2016","Recorded in the context of the good-sounds.org project from the Music Technology Group, Universitat Pompeu Fabra, Barcelona. Part of the Good-sounds dataset of monophonic instrumental sounds. instrument::sax_baritone note::C# octave::3 midi note::37 microphone::neumann U87 tuning reference::442.0 good-sounds-id::5538",2026-09-24
